$cid,CCTVID,LinkID,LookingViews_bearing,LookingViews_image,VideoStreamURL,VideoImageURL,ImageRefreshRate,LocationType,PositionLon,PositionLat,RoadID,RoadName,RoadClass,RoadDirection,RoadSection_Start,RoadSection_End,LocationMile,LayoutMapURL,SubAuthorityCode,Version
1029,CCTV-N3-N-22.37-M,0000300102200A,,,,,,0,121.59172,24.9879,000030,國道3號,0,1,木柵休息站,木柵交流道,22K+370,,NFB-NR,
1030,CCTV-N3-N-22.5-M,,,,,,,0,121.58857,24.984446,,,,,木柵休息站,木柵交流道,22K+500,,NFB-NR,
1031,CCTV-N3-N-22.57-M,0000300102200A,,,,,,0,121.591286,24.986904,000030,國道3號,0,1,木柵休息站,木柵交流道,22K+570,,NFB-NR,
1032,CCTV-N3-N-22.69-M,0000300102200A,,,,,,0,121.59079,24.986067,000030,國道3號,0,1,木柵休息站,木柵交流道,22K+690,,NFB-NR,
1033,CCTV-N3-N-22.8-M,,,,,,,0,121.58857,24.984446,,,,,木柵休息站,木柵交流道,22K+800,,NFB-NR,
1034,CCTV-N3-N-22.87-M,0000300102200A,,,,,,0,121.590096,24.984877,000030,國道3號,0,1,木柵休息站,木柵交流道,22K+870,,NFB-NR,
1035,CCTV-N3-N-23.03-M,,,,,,,0,121.58593,24.982424,,,,,木柵休息站,木柵交流道,23K+030,,NFB-NR,
1036,CCTV-N3-N-23.08-M,0000300102200A,,,,,,0,121.58983,24.984516,000030,國道3號,0,1,木柵休息站,木柵交流道,23K+080,,NFB-NR,
1037,CCTV-N3-N-23.19-M,0000300102200A,,,,,,0,121.58833,24.982607,000030,國道3號,0,1,木柵休息站,木柵交流道,23K+190,,NFB-NR,
1038,CCTV-N3-N-23.27-M,,,,,,,0,121.58593,24.982424,,,,,木柵休息站,木柵交流道,23K+270,,NFB-NR,
1039,CCTV-N3-N-23.36-M,0000300102300A,,,,,,0,121.58706,24.98131,000030,國道3號,0,1,木柵休息站,木柵交流道,23K+360,,NFB-NR,
1040,CCTV-N3-N-23.432-M,0000300102300A,,,,,,0,121.586464,24.98077,000030,國道3號,0,1,木柵休息站,木柵交流道,23K+432,,NFB-NR,
1041,CCTV-N3-N-23.47-M,0000300102300A,,,,,,0,121.58609,24.980476,000030,國道3號,0,1,木柵休息站,木柵交流道,23K+470,,NFB-NR,
1042,CCTV-N3-N-23.57-M,,,,,,,0,121.58593,24.982424,,,,,木柵休息站,木柵交流道,23K+570,,NFB-NR,
1043,CCTV-N3-N-23.62-M,0000300102300A,,,,,,0,121.58425,24.979044,000030,國道3號,0,1,木柵休息站,木柵交流道,23K+620,,NFB-NR,
1044,CCTV-N3-N-23.761-M,0000300102370A,,,,,,0,121.58266,24.97831,000030,國道3號,0,1,木柵休息站,木柵交流道,23K+761,,NFB-NR,
1045,CCTV-N3-N-23.91-M,0000300102390A,,,,,,0,121.58117,24.977604,000030,國道3號,0,1,木柵休息站,木柵交流道,23K+910,,NFB-NR,
1046,CCTV-N3-N-24.07-M,,,,,,,0,121.577324,24.977444,,,,,木柵休息站,木柵交流道,24K+070,,NFB-NR,
1047,CCTV-N3-N-24.11-M,0000300102390A,,,,,,0,121.58046,24.977339,000030,國道3號,0,1,木柵休息站,木柵交流道,24K+110,,NFB-NR,
1048,CCTV-N3-N-24.25-M,,,,,,,0,121.577324,24.977444,,,,,木柵休息站,木柵交流道,24K+250,,NFB-NR,
1049,CCTV-N3-N-24.31-M,0000300102400A,,,,,,0,121.57779,24.976553,000030,國道3號,0,1,木柵休息站,木柵交流道,24K+310,,NFB-NR,
1050,CCTV-N3-N-24.42-M,0000300102400A,,,,,,0,121.57738,24.977093,000030,國道3號,0,1,木柵休息站,木柵交流道,24K+420,,NFB-NR,
1051,CCTV-N3-N-25.1-M,,,,,,,0,121.30761,25.042934,,,,,木柵休息站,木柵交流道,25K+100,,NFB-NR,
1052,CCTV-N3-N-26.7-M,0000300102660F,,,,,,0,121.55496,24.974144,000030,國道3號,0,1,新店交流道,木柵休息站,26K+700,,NFB-NR,
1053,CCTV-N3-N-27.083-M,0000300102700F,,,,,,0,121.55242,24.97175,000030,國道3號,0,1,安坑交流道,新店交流道,27K+083,,NFB-NR,
1054,CCTV-N3-N-27.305-M,0000300102720F,,,,,,0,121.55131,24.970451,000030,國道3號,0,1,安坑交流道,新店交流道,27K+305,,NFB-NR,
1055,CCTV-N3-N-27.48-M,,,,,,,0,121.545746,24.965721,,,,,安坑交流道,新店交流道,27K+480,,NFB-NR,
1056,CCTV-N3-N-27.545-M,0000300102720F,,,,,,0,121.55054,24.969606,000030,國道3號,0,1,安坑交流道,新店交流道,27K+545,,NFB-NR,
1057,CCTV-N3-N-27.792-M,0000300102720F,,,,,,0,121.54943,24.968452,000030,國道3號,0,1,安坑交流道,新店交流道,27K+792,,NFB-NR,
1058,CCTV-N3-N-27.85-M,,,,,,,0,121.545746,24.965721,,,,,安坑交流道,新店交流道,27K+850,,NFB-NR,
1059,CCTV-N3-N-27.916-M,0000300102720F,,,,,,0,121.54874,24.967188,000030,國道3號,0,1,安坑交流道,新店交流道,27K+916,,NFB-NR,
1060,CCTV-N3-N-27.94-M,0000300102720F,,,,,,0,121.548515,24.966934,000030,國道3號,0,1,安坑交流道,新店交流道,27K+940,,NFB-NR,
1061,CCTV-N3-N-28.11-M,,,,,,,0,121.545746,24.965721,,,,,安坑交流道,新店交流道,28K+110,,NFB-NR,
1062,CCTV-N3-N-28.12-M,0000300102720F,,,,,,0,121.547676,24.965786,000030,國道3號,0,1,安坑交流道,新店交流道,28K+120,,NFB-NR,
1063,CCTV-N3-N-28.23-M,0000300102720F,,,,,,0,121.54705,24.965033,000030,國道3號,0,1,安坑交流道,新店交流道,28K+230,,NFB-NR,
1064,CCTV-N3-N-28.37-M,,,,,,,0,121.545746,24.965721,,,,,安坑交流道,新店交流道,28K+370,,NFB-NR,
1065,CCTV-N3-N-28.405-M,0000300102840F,,,,,,0,121.54479,24.96209,000030,國道3號,0,1,安坑交流道,新店交流道,28K+405,,NFB-NR,
1066,CCTV-N3-N-28.75-M,,,,,,,0,121.541824,24.961796,,,,,安坑交流道,新店交流道,28K+750,,NFB-NR,
1067,CCTV-N3-N-28.89-M,0000300102860F,,,,,,0,121.54076,24.958881,000030,國道3號,0,1,安坑交流道,新店交流道,28K+890,,NFB-NR,
1068,CCTV-N3-N-29.099-M,0000300102910F,,,,,,0,121.53923,24.95849,000030,國道3號,0,1,安坑交流道,新店交流道,29K+099,,NFB-NR,
1069,CCTV-N3-N-30.149-M,0000300103000F,,,,,,0,121.53036,24.962633,000030,國道3號,0,1,安坑交流道,新店交流道,30K+149,,NFB-NR,
1070,CCTV-N3-N-32.513-M,0000300103250F,,,,,,0,121.51439,24.97761,000030,國道3號,0,1,中和交流道,安坑交流道,32K+513,,NFB-NR,
1071,CCTV-N3-N-32.87-M,0000300103280F,,,,,,0,121.510284,24.977463,000030,國道3號,0,1,中和交流道,安坑交流道,32K+870,,NFB-NR,
1072,CCTV-N3-N-33.05-M,0000300103280F,,,,,,0,121.510284,24.977463,000030,國道3號,0,1,中和交流道,安坑交流道,33K+050,,NFB-NR,
1073,CCTV-N3-N-33.918-M,0000300103320F,,,,,,0,121.50028,24.97909,000030,國道3號,0,1,中和交流道,安坑交流道,33K+918,,NFB-NR,
1074,CCTV-N3-N-34.288-M,0000300103440F,,,,,,0,121.496475,24.981182,000030,國道3號,0,1,中和交流道,安坑交流道,34K+288,,NFB-NR,
1075,CCTV-N3-N-34.35-M,0000300103440F,,,,,,0,121.49591,24.9816,000030,國道3號,0,1,中和交流道,安坑交流道,34K+350,,NFB-NR,
1076,CCTV-N3-N-34.37-M,,,,,,,0,121.491135,24.984247,,,,,中和交流道,安坑交流道,34K+370,,NFB-NR,
1077,CCTV-N3-N-34.588-M,0000300103440F,,,,,,0,121.49415,24.983099,000030,國道3號,0,1,中和交流道,安坑交流道,34K+588,,NFB-NR,
1078,CCTV-N3-N-34.61-M,,,,,,,0,121.492096,24.983746,,,,,中和交流道,安坑交流道,34K+610,,NFB-NR,
1079,CCTV-N3-N-34.788-M,0000300103440F,,,,,,0,121.49294,24.984343,000030,國道3號,0,1,中和交流道,安坑交流道,34K+788,,NFB-NR,
1080,CCTV-N3-N-34.8-M,,,,,,,0,121.49444,24.981924,,,,,中和交流道,安坑交流道,34K+800,,NFB-NR,
1081,CCTV-N3-N-34.883-M,0000300103500F,,,,,,0,121.492386,24.984856,000030,國道3號,0,1,中和交流道,安坑交流道,34K+883,,NFB-NR,
1082,CCTV-N3-N-35.093-M,0000300103500F,,,,,,0,121.49169,24.985456,000030,國道3號,0,1,中和交流道,安坑交流道,35K+093,,NFB-NR,
1083,CCTV-N3-N-35.86-M,,,,,,,0,121.484215,24.987762,,,,,中和交流道,安坑交流道,35K+860,,NFB-NR,
1084,CCTV-N3-N-36.08-M,,,,,,,0,121.48586,24.988861,,,,,土城交流道,中和交流道,36K+080,,NFB-NR,
1085,CCTV-N3-N-36.82-M,0000300103690F,,,,,,0,121.47639,24.98639,000030,國道3號,0,1,土城交流道,中和交流道,36K+820,,NFB-NR,
1086,CCTV-N3-N-38.295-M,0000300103800F,,,,,,0,121.46555,24.9775,000030,國道3號,0,1,土城交流道,中和交流道,38K+295,,NFB-NR,
1087,CCTV-N3-N-39.35-M,0000300103900F,,,,,,0,121.45583,24.975,000030,國道3號,0,1,土城交流道,中和交流道,39K+350,,NFB-NR,
1088,CCTV-N3-N-42.46-M,,,,,,,0,121.4321,24.959534,,,,,土城交流道,中和交流道,42K+460,,NFB-NR,
1089,CCTV-N3-N-42.7-M,0000300104250F,,,,,,0,121.42917,24.959444,000030,國道3號,0,1,土城交流道,中和交流道,42K+700,,NFB-NR,
1090,CCTV-N3-N-44.71-M,0000300104400F,,,,,,0,121.413055,24.950277,000030,國道3號,0,1,樹林交流道,土城交流道,44K+710,,NFB-NR,
1091,CCTV-N3-N-45.24-M,0000300104500F,,,,,,0,121.40796,24.949863,000030,國道3號,0,1,樹林交流道,土城交流道,45K+240,,NFB-NR,
1092,CCTV-N3-N-46.481-M,,,,,,,0,121.395836,24.950832,,,,,樹林交流道,土城交流道,46K+481,,NFB-NR,
1093,CCTV-N3-N-47.2-M,0000300104700F,,,,,,0,121.38922,24.95162,000030,國道3號,0,1,三鶯交流道,樹林交流道,47K+200,,NFB-NR,
1094,CCTV-N3-N-47.55-M,0000300104700F,,,,,,0,121.385315,24.951765,000030,國道3號,0,1,三鶯交流道,樹林交流道,47K+550,,NFB-NR,
1095,CCTV-N3-N-50.84-M,0000300105010F,,,,,,0,121.358055,24.937222,000030,國道3號,0,1,鶯歌系統交流道,三鶯交流道,50K+840,,NFB-NR,
1096,CCTV-N3-N-50.9-M,0000300105010F,,,,,,0,121.35725,24.936693,000030,國道3號,0,1,鶯歌系統交流道,三鶯交流道,50K+900,,NFB-NR,
1097,CCTV-N3-N-51.49-M,,,,,,,0,121.35222,24.934723,,,,,鶯歌系統交流道,三鶯交流道,51K+490,,NFB-NR,
1098,CCTV-N3-N-56.02-M,0000300105520H,,,,,,0,121.312225,24.929722,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,56K+020,,NFB-NR,
1099,CCTV-N3-N-56.82-M,0000300105600H,,,,,,0,121.30639,24.925278,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,56K+820,,NFB-NR,
1100,CCTV-N3-N-59.38-M,0000300105900H,,,,,,0,121.28921,24.909122,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,59K+380,,NFB-NR,
1101,CCTV-N3-N-59.69-M,0000300105950H,,,,,,0,121.28639,24.908104,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,59K+690,,NFB-NR,
1102,CCTV-N3-N-59.86-M,0000300105950H,,,,,,0,121.284035,24.907509,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,59K+860,,NFB-NR,
1103,CCTV-N3-N-59.888-M,0000300105950H,,,,,,0,121.28393,24.90757,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,59K+888,,NFB-NR,
1104,CCTV-N3-N-60.04-M,0000300105950H,,,,,,0,121.284035,24.907509,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,60K+040,,NFB-NR,
1105,CCTV-N3-N-60.055-M,0000300105950H,,,,,,0,121.28293,24.907387,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,60K+055,,NFB-NR,
1106,CCTV-N3-N-60.2-M,0000300106010H,,,,,,0,121.2812,24.907074,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,60K+200,,NFB-NR,
1107,CCTV-N3-N-60.34-M,0000300106030H,,,,,,0,121.28,24.906864,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,60K+340,,NFB-NR,
1108,CCTV-N3-N-60.45-M,0000300106030H,,,,,,0,121.278755,24.906576,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,60K+450,,NFB-NR,
1109,CCTV-N3-N-60.65-M,0000300106030H,,,,,,0,121.277626,24.90609,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,60K+650,,NFB-NR,
1110,CCTV-N3-N-60.84-M,0000300106070H,,,,,,0,121.2751,24.904835,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,60K+840,,NFB-NR,
1111,CCTV-N3-N-62.6-M,0000300106210H,,,,,,0,121.26489,24.892471,000030,國道3號,0,1,大溪交流道,鶯歌系統交流道,62K+600,,NFB-NR,
1112,CCTV-N3-N-63-M,0000300106210H,,,,,,0,121.263336,24.889444,000030,國道3號,0,1,龍潭交流道,大溪交流道,63K+000,,NFB-NR,
1113,CCTV-N3-N-63.95-M,0000300106330H,,,,,,0,121.25747,24.882174,000030,國道3號,0,1,龍潭交流道,大溪交流道,63K+950,,NFB-NR,
1114,CCTV-N3-N-64.55-M,0000300106400H,,,,,,0,121.25278,24.879723,000030,國道3號,0,1,龍潭交流道,大溪交流道,64K+550,,NFB-NR,
1115,CCTV-N3-N-66.6-M,0000300106600H,,,,,,0,121.23746,24.867758,000030,國道3號,0,1,龍潭交流道,大溪交流道,66K+600,,NFB-NR,
1116,CCTV-N3-N-72.5-M,,,,,,,0,121.19972,24.835556,,,,,高原交流道,龍潭交流道,72K+500,,NFB-NR,
1117,CCTV-N3-N-73.002-M,0000300107202H,,,,,,0,121.19965,24.831062,000030,國道3號,0,1,關西服務區,高原交流道,73K+002,,NFB-NR,
1118,CCTV-N3-N-76-M,0000300107600J,,,,,,0,121.19861,24.803888,000030,國道3號,0,1,關西服務區,高原交流道,76K+000,,NFB-NR,
1119,CCTV-N3-N-76.5-M,0000300107620J,,,,,,0,121.19574,24.800499,000030,國道3號,0,1,關西交流道,關西服務區,76K+500,,NFB-NR,
1120,CCTV-N3-N-77.18-M,0000300107700J,,,,,,0,121.19,24.797222,000030,國道3號,0,1,關西交流道,關西服務區,77K+180,,NFB-NR,
1121,CCTV-N3-N-77.95-M,0000300107730J,,,,,,0,121.18198,24.796503,000030,國道3號,0,1,關西交流道,關西服務區,77K+950,,NFB-NR,
1122,CCTV-N3-N-80.373-M,0000300108020J,,,,,,0,121.16115,24.806175,000030,國道3號,0,1,竹林交流道,關西交流道,80K+373,,NFB-NR,
1123,CCTV-N3-N-85.1-M,0000300108500J,,,,,,0,121.12393,24.787008,000030,國道3號,0,1,竹林交流道,關西交流道,85K+100,,NFB-NR,
1124,CCTV-N3-N-85.625-M,0000300108500J,,,,,,0,121.12111,24.783333,000030,國道3號,0,1,竹林交流道,關西交流道,85K+625,,NFB-NR,
1125,CCTV-N3-N-86-M,0000300108600J,,,,,,0,121.117744,24.780943,000030,國道3號,0,1,竹林交流道,關西交流道,86K+000,,NFB-NR,
1126,CCTV-N3-N-86.25-M,0000300108600J,,,,,,0,121.11627,24.780361,000030,國道3號,0,1,竹林交流道,關西交流道,86K+250,,NFB-NR,
1127,CCTV-N3-N-87.005-M,0000300108700J,,,,,,0,121.10889,24.779167,000030,國道3號,0,1,竹林交流道,關西交流道,87K+005,,NFB-NR,
1128,CCTV-N3-N-90.3-M,0000300109000J,,,,,,0,121.08139,24.766111,000030,國道3號,0,1,竹林交流道,關西交流道,90K+300,,NFB-NR,
1129,CCTV-N3-N-90.79-M,0000300109070J,,,,,,0,121.07805,24.76306,000030,國道3號,0,1,寶山休息站,竹林交流道,90K+790,,NFB-NR,
1130,CCTV-N3-N-91.7-M,0000300109100J,,,,,,0,121.07111,24.758333,000030,國道3號,0,1,寶山休息站,竹林交流道,91K+700,,NFB-NR,
1131,CCTV-N3-N-92.2-M,0000300109200J,,,,,,0,121.06611,24.756945,000030,國道3號,0,1,寶山休息站,竹林交流道,92K+200,,NFB-NR,
1132,CCTV-N3-N-92.6-M,0000300109200J,,,,,,0,121.06194,24.756666,000030,國道3號,0,1,寶山休息站,竹林交流道,92K+600,,NFB-NR,
1133,CCTV-N3-N-96.65-M,0000300109600J,,,,,,0,121.02635,24.755573,000030,國道3號,0,1,寶山交流道,寶山休息站,96K+650,,NFB-NR,
1134,CCTV-N3-N-99.08-M,,,,,,,0,121.003075,24.756884,,,,,新竹系統交流道,寶山交流道,99K+080,,NFB-NR,
1135,CCTV-N3-N-99.715-M,0000300109940J,,,,,,0,120.99694,24.755556,000030,國道3號,0,1,新竹系統交流道,寶山交流道,99K+715,,NFB-NR,
1136,CCTV-N3-N-100.574-M,,,,,,,0,120.98872,24.756529,,,,,新竹系統交流道,寶山交流道,100K+574,,NFB-NR,
1137,CCTV-N3-N-101.462-M,,,,,,,0,120.98028,24.757778,,,,,茄苳交流道,新竹系統交流道,101K+462,,NFB-NR,
1138,CCTV-N3-N-102-M,0000300110160J,,,,,,0,120.975075,24.75744,000030,國道3號,0,1,茄苳交流道,新竹系統交流道,102K+000,,NFB-NR,
1139,CCTV-N3-N-103.99-M,0000300110340O,,,,,,0,120.95599,24.756294,000030,國道3號,0,1,香山交流道,茄苳交流道,103K+990,,NFB-NR,
1140,CCTV-N3-N-104.355-M,,,,,,,0,120.95278,24.754444,,,,,香山交流道,茄苳交流道,104K+355,,NFB-NR,
1141,CCTV-N3-N-105.15-M,0000300110500O,,,,,,0,120.945274,24.752777,000030,國道3號,0,1,香山交流道,茄苳交流道,105K+150,,NFB-NR,
1142,CCTV-N3-N-113.165-M,0000300111300K,,,,,,0,120.887,24.70964,000030,國道3號,0,1,西濱交流道,香山交流道,113K+165,,NFB-CR,
1143,CCTV-N3-N-115.519-M,0000300111500K,,,,,,0,120.86553,24.70082,000030,國道3號,0,1,竹南交流道,西濱交流道,115K+519,,NFB-CR,
1144,CCTV-N3-N-120.43-M,0000300112000K,,,,,,0,120.84516,24.66414,000030,國道3號,0,1,大山交流道,竹南交流道,120K+430,,NFB-CR,
1145,CCTV-N3-N-127.465-M,0000300112700K,,,,,,0,120.80724,24.6125,000030,國道3號,0,1,後龍交流道,大山交流道,127K+465,,NFB-CR,
1146,CCTV-N3-N-131.9-M,0000300113100K,,,,,,0,120.773285,24.587864,000030,國道3號,0,1,西湖服務區,後龍交流道,131K+900,,NFB-CR,
1147,CCTV-N3-N-134.7-M,,,,,,,0,120.76136,24.56535,,,,,西湖服務區,後龍交流道,134K+700,,NFB-CR,
1148,CCTV-N3-N-134.9-M,0000300113430K,,,,,,0,120.75976,24.564953,000030,國道3號,0,1,通霄交流道,西湖服務區,134K+900,,NFB-CR,
1149,CCTV-N3-N-135.39-M,0000300113500K,,,,,,0,120.75736,24.561117,000030,國道3號,0,1,通霄交流道,西湖服務區,135K+390,,NFB-CR,
1150,CCTV-N3-N-135.9-M,0000300113550K,,,,,,0,120.7542,24.55752,000030,國道3號,0,1,通霄交流道,西湖服務區,135K+900,,NFB-CR,
1151,CCTV-N3-N-138.948-M,0000300113800K,,,,,,0,120.73713,24.535097,000030,國道3號,0,1,通霄交流道,西湖服務區,138K+948,,NFB-CR,
1152,CCTV-N3-N-141.815-M,0000300114100K,,,,,,0,120.72052,24.51435,000030,國道3號,0,1,通霄交流道,西湖服務區,141K+815,,NFB-CR,
1153,CCTV-N3-N-143.63-M,0000300114300K,,,,,,0,120.70828,24.5024,000030,國道3號,0,1,通霄交流道,西湖服務區,143K+630,,NFB-CR,
1154,CCTV-N3-N-146.1-M,0000300114600K,,,,,,0,120.69891,24.482412,000030,國道3號,0,1,苑裡交流道,通霄交流道,146K+100,,NFB-CR,
1155,CCTV-N3-N-149.511-M,0000300114900K,,,,,,0,120.678665,24.459314,000030,國道3號,0,1,苑裡交流道,通霄交流道,149K+511,,NFB-CR,
1156,CCTV-N3-N-151.7-M,0000300115100K,,,,,,0,120.681625,24.439993,000030,國道3號,0,1,苑裡交流道,通霄交流道,151K+700,,NFB-CR,
1157,CCTV-N3-N-153.36-M,0000300115300K,,,,,,0,120.6819,24.42491,000030,國道3號,0,1,苑裡交流道,通霄交流道,153K+360,,NFB-CR,
1158,CCTV-N3-N-154.771-M,0000300115400K,,,,,,0,120.67521,24.414299,000030,國道3號,0,1,苑裡交流道,通霄交流道,154K+771,,NFB-CR,
1159,CCTV-N3-N-157.65-M,0000300115750B,,,,,,0,120.66788,24.389414,000030,國道3號,0,1,大甲交流道,苑裡交流道,157K+650,,NFB-CR,
1160,CCTV-N3-N-159.84-M,0000300115900B,,,,,,0,120.664085,24.370003,000030,國道3號,0,1,大甲交流道,苑裡交流道,159K+840,,NFB-CR,
1161,CCTV-N3-N-161.31-M,0000300116100B,,,,,,0,120.66127,24.35642,000030,國道3號,0,1,大甲交流道,苑裡交流道,161K+310,,NFB-CR,
1162,CCTV-N3-N-164.78-M,0000300116400B,,,,,,0,120.6386,24.33573,000030,國道3號,0,1,中港系統交流道,大甲交流道,164K+780,,NFB-CR,
1163,CCTV-N3-N-166.2-M,0000300116600B,,,,,,0,120.62683,24.32868,000030,國道3號,0,1,中港系統交流道,大甲交流道,166K+200,,NFB-CR,
1164,CCTV-N3-N-171.142-M,0000300117100B,,,,,,0,120.60189,24.29259,000030,國道3號,0,1,清水服務區,中港系統交流道,171K+142,,NFB-CR,
1165,CCTV-N3-N-172.16-M,0000300117200B,,,,,,0,120.60062,24.282408,000030,國道3號,0,1,清水服務區,中港系統交流道,172K+160,,NFB-CR,
1166,CCTV-N3-N-172.3-M,,,,,,,0,120.599846,24.281282,,,,,清水服務區,中港系統交流道,172K+300,,NFB-CR,
1167,CCTV-N3-N-172.301-M,,,,,,,0,120.599846,24.281282,,,,,清水服務區,中港系統交流道,172K+301,,NFB-CR,
1168,CCTV-N3-N-172.34-M,,,,,,,0,120.60138,24.280045,,,,,清水服務區,中港系統交流道,172K+340,,NFB-CR,
1169,CCTV-N3-N-172.341-M,,,,,,,0,120.60138,24.280045,,,,,清水服務區,中港系統交流道,172K+341,,NFB-CR,
1170,CCTV-N3-N-172.4-M,0000300117200B,,,,,,0,120.59972,24.282516,000030,國道3號,0,1,清水服務區,中港系統交流道,172K+400,,NFB-CR,
1171,CCTV-N3-N-177.28-M,0000300117700B,,,,,,0,120.59404,24.24007,000030,國道3號,0,1,龍井交流道,沙鹿交流道,177K+280,,NFB-CR,
1172,CCTV-N3-N-181.01-M,0000300118100B,,,,,,0,120.58247,24.20953,000030,國道3號,0,1,龍井交流道,沙鹿交流道,181K+010,,NFB-CR,
1173,CCTV-N3-N-183.072-M,0000300118300B,,,,,,0,120.570786,24.19406,000030,國道3號,0,1,和美交流道,龍井交流道,183K+072,,NFB-CR,
1174,CCTV-N3-N-183.942-M,0000300118400B,,,,,,0,120.5623,24.19076,000030,國道3號,0,1,和美交流道,龍井交流道,183K+942,,NFB-CR,
1175,CCTV-N3-N-186-M,0000300118600B,,,,,,0,120.54905,24.179012,000030,國道3號,0,1,和美交流道,龍井交流道,186K+000,,NFB-CR,
1176,CCTV-N3-N-187.8-M,0000300118700B,,,,,,0,120.534836,24.168465,000030,國道3號,0,1,和美交流道,龍井交流道,187K+800,,NFB-CR,
1177,CCTV-N3-N-188.73-M,0000300118800B,,,,,,0,120.52921,24.161959,000030,國道3號,0,1,和美交流道,龍井交流道,188K+730,,NFB-CR,
1178,CCTV-N3-N-191.732-M,0000300119110N,,,,,,0,120.520996,24.139654,000030,國道3號,0,1,彰化系統交流道,和美交流道,191K+732,,NFB-CR,
1179,CCTV-N3-N-193.272-M,0000300119300N,,,,,,0,120.528496,24.12693,000030,國道3號,0,1,彰化系統交流道,和美交流道,193K+272,,NFB-CR,
1180,CCTV-N3-N-194.64-M,0000300119400N,,,,,,0,120.53829,24.117664,000030,國道3號,0,1,彰化系統交流道,和美交流道,194K+640,,NFB-CR,
1181,CCTV-N3-N-196-M,,,,,,,0,120.555855,24.099321,,,,,彰化系統交流道,和美交流道,196K+000,,NFB-CR,
1182,CCTV-N3-N-196.756-M,0000300119640N,,,,,,0,120.55448,24.107155,000030,國道3號,0,1,彰化系統交流道,和美交流道,196K+756,,NFB-CR,
1183,CCTV-N3-N-202.52-M,,,,,,,0,120.60715,24.0894,,,,,烏日交流道,快官交流道,202K+520,,NFB-CR,
1184,CCTV-N3-N-204.2-M,0000300120400B,,,,,,0,120.62247,24.082956,000030,國道3號,0,1,烏日交流道,快官交流道,204K+200,,NFB-CR,
1185,CCTV-N3-N-208.904-M,0000300120900B,,,,,,0,120.661736,24.065783,000030,國道3號,0,1,中投交流道,烏日交流道,208K+904,,NFB-CR,
1186,CCTV-N3-N-210.06-M,0000300121000B,,,,,,0,120.67012,24.061213,000030,國道3號,0,1,霧峰交流道,中投交流道,210K+060,,NFB-CR,
1187,CCTV-N3-N-210.5-M,0000300121000B,,,,,,0,120.67451,24.05793,000030,國道3號,0,1,霧峰交流道,中投交流道,210K+500,,NFB-CR,
1188,CCTV-N3-N-212.25-M,0000300121220B,,,,,,0,120.67881,24.044317,000030,國道3號,0,1,霧峰系統交流道,霧峰交流道,212K+250,,NFB-CR,
1189,CCTV-N3-N-220.33-M,0000300122000M,,,,,,0,120.6514,23.97825,000030,國道3號,0,1,中興系統交流道,草屯交流道,220K+330,,NFB-CR,
1190,CCTV-N3-N-223.7-M,0000300122300M,,,,,,0,120.66137,23.955343,000030,國道3號,0,1,中興交流道,中興系統交流道,223K+700,,NFB-CR,
1191,CCTV-N3-N-224.741-M,0000300122440M,,,,,,0,120.66878,23.949099,000030,國道3號,0,1,南投交流道,中興交流道,224K+741,,NFB-CR,
1192,CCTV-N3-N-226.715-M,0000300122600M,,,,,,0,120.67934,23.934448,000030,國道3號,0,1,南投交流道,中興交流道,226K+715,,NFB-CR,
1193,CCTV-N3-N-228.653-M,0000300122870M,,,,,,0,120.6879,23.919647,000030,國道3號,0,1,南投服務區,南投交流道,228K+653,,NFB-CR,
1194,CCTV-N3-N-230.621-M,0000300123000M,,,,,,0,120.70205,23.907951,000030,國道3號,0,1,南投服務區,南投交流道,230K+621,,NFB-CR,
1195,CCTV-N3-N-230.95-M,0000300123100M,,,,,,0,120.70443,23.90398,000030,國道3號,0,1,南投服務區,南投交流道,230K+950,,NFB-CR,
1196,CCTV-N3-N-231.48-M,,,,,,,0,120.70955,23.901499,,,,,名間交流道,南投服務區,231K+480,,NFB-CR,
1197,CCTV-N3-N-231.6-M,,,,,,,0,120.71025,23.90067,,,,,名間交流道,南投服務區,231K+600,,NFB-CR,
