dbId,domainId,eqId,freewayId,latitude,locationId,longitude,mainDirection,url
4030524,S,CCTV-T82-E-18.040-M,20820,23.428888321,0,120.313056946,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=17
4030525,S,CCTV-T82-E-18.869-M,20820,23.428508759,0,120.326499939,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=18
4030526,S,CCTV-T82-E-25.340-M,20820,23.418888093,0,120.383056641,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=19
4030527,S,CCTV-T82-E-27.214-M,20820,23.418785096,0,120.407127381,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=20
4030528,S,CCTV-T82-E-29.994-M,20820,23.425661088,0,120.430374146,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=21
4030529,S,CCTV-T82-E-30.489-M,20820,23.427101136,0,120.436988831,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=22
4030530,S,CCTV-T82-E-30.991-M,20820,23.428195954,2173,120.441215516,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=24
4030531,S,CCTV-T82-E-32.909-M,20820,23.43322754,0,120.459960938,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=23
4030533,S,CCTV-T82-W-0.840-M,20820,23.458290101,2158,120.153900147,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1104
4030534,S,CCTV-T82-W-6.300-M,20820,23.45486641,2158,120.206718445,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1106
4030535,S,CCTV-T82-W-13.090-M,20820,23.451190949,2164,120.272102356,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1105
4030536,S,CCTV-T82-W-16.184-M,20820,23.430650712,0,120.300247193,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=11
4030537,S,CCTV-T82-W-19.597-M,20820,23.428356171,0,120.332824708,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=12
4030538,S,CCTV-T82-W-22.303-M,20820,23.423847199,0,120.359794617,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=13
4030539,S,CCTV-T82-W-29.713-M,20820,23.425769806,0,120.430274964,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=14
4030542,S,CCTV-T84-E-1.300-M,20840,23.274490357,2179,120.137802125,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1107
4030543,S,CCTV-T84-E-3.200-M,20840,23.272541047,0,120.156204224,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1111
4030545,S,CCTV-T84-E-11.900-M,20840,23.227632523,2185,120.222045899,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1108
4030546,S,CCTV-T84-E-13.410-M,20840,23.220876694,2185,120.234825135,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1109
4030547,S,CCTV-T84-E-16.700-M,20840,23.203502656,2187,120.260604859,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1110
4030548,S,CCTV-T84-E-17.554-M,20840,23.198421479,2187,120.266036988,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=153
4030550,S,CCTV-T84-E-22.060-M,20840,23.180276871,0,120.30305481,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=239
4030551,S,CCTV-T84-E-27.020-M,20840,23.165277482,0,120.346107483,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=240
4030552,S,CCTV-T84-E-32.333-M,20840,23.139579773,0,120.378524781,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=241
4030553,S,CCTV-T84-E-35.040-M,20840,23.141111374,0,120.404167176,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=242
4030554,S,CCTV-T84-E-37.200-M,20840,23.142648697,0,120.425552369,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=147
4030555,S,CCTV-T84-E-37.300-M,20840,23.142450333,0,120.426300049,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=148
4030556,S,CCTV-T84-E-38.330-M,20840,23.137880326,0,120.435127259,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=243
4030557,S,CCTV-T84-W-4.905-M,20840,23.271051407,2180,120.172599793,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1115
4030558,S,CCTV-T84-W-6.600-M,20840,23.260843277,2180,120.184837342,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1116
4030559,S,CCTV-T84-W-8.150-M,20840,23.251651764,2180,120.196250916,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1117
4030560,S,CCTV-T84-W-9.400-M,20840,23.244190217,2186,120.205413819,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1118
4030561,S,CCTV-T84-W-10.700-M,20840,23.235572815,2186,120.214065552,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1112
4030562,S,CCTV-T84-W-14.900-M,20840,23.214487076,2188,120.247650147,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1113
4030563,S,CCTV-T84-W-17.553-M,20840,23.198492051,2188,120.266166688,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=152
4030564,S,CCTV-T84-W-18.260-M,20840,23.193702698,0,120.27143097,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1114
4030566,S,CCTV-T84-W-20.680-M,20840,23.183887482,0,120.290275574,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=246
4030567,S,CCTV-T84-W-21.151-M,20840,23.182941437,2190,120.296142579,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=154
4030568,S,CCTV-T84-W-25.300-M,20840,23.162776948,0,120.334442139,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=247
4030569,S,CCTV-T84-W-37.200-M,20840,23.142784119,0,120.425567627,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=150
4030570,S,CCTV-T84-W-37.300-M,20840,23.14261818,0,120.426116944,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=149
4030571,S,CCTV-T84-W-37.700-M,20840,23.14119339,0,120.430694581,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=151
4030572,S,CCTV-T84-W-38.910-M,20840,23.134342194,0,120.43914032,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=244
4030573,S,CCTV-T86-E-3.600-M,20860,22.927042008,2205,120.208862305,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1119
4030574,S,CCTV-T86-E-4.770-M,20860,22.929166794,0,120.219444275,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=82
4030575,S,CCTV-T86-E-5.576-M,20860,22.932916642,0,120.2266922,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=83
4030576,S,CCTV-T86-E-9.682-M,20860,22.935430527,0,120.259841919,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=84
4030577,S,CCTV-T86-E-10.648-M,20860,22.932128907,0,120.268348694,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=85
4030578,S,CCTV-T86-E-11.783-M,20860,22.932281495,0,120.27948761,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=86
4030579,S,CCTV-T86-E-14.007-M,20860,22.93977356,0,120.299545289,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=89
4030580,S,CCTV-T86-E-14.909-M,20860,22.94667244,0,120.303833008,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=87
4030581,S,CCTV-T86-E-16.350-M,20860,22.958889008,0,120.308059693,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=88
4030582,S,CCTV-T86-E-18.600-M,20860,22.974971772,0,120.319137574,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=81
4030583,S,CCTV-T86-W-0.035-M,20860,22.935953141,2204,120.176681519,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1120
4030584,S,CCTV-T86-W-1.980-M,20860,22.933105469,0,120.195381165,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1121
4030586,S,CCTV-T86-W-6.319-M,20860,22.936317444,0,120.232643128,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=74
4030587,S,CCTV-T86-W-7.798-M,20860,22.943752289,0,120.244621277,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=75
4030588,S,CCTV-T86-W-8.896-M,20860,22.940589905,0,120.254463196,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=76
4030589,S,CCTV-T86-W-10.356-M,20860,22.932531357,0,120.265327454,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=77
4030590,S,CCTV-T86-W-10.755-M,20860,22.93206215,0,120.269271851,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=78
4030591,S,CCTV-T86-W-17.617-M,20860,22.96982956,0,120.312278748,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=79
4030592,S,CCTV-T86-W-18.027-M,20860,22.97228241,0,120.314376832,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=80
4030593,S,CCTV-T88-E-1.000-M,20880,22.591665268,0,120.346664429,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=142
4030594,S,CCTV-T88-E-8.269-M,20880,22.58761406,0,120.418411255,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=144
4030595,S,CCTV-T88-E-9.656-M,20880,22.59214592,0,120.430313111,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=145
4030596,S,CCTV-T88-E-15.766-M,20880,22.569532395,0,120.480247498,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=146
4030597,S,CCTV-T88-E-21.900-M,20880,22.570276261,2233,120.536666871,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=238
4030598,S,CCTV-T88-W-2.092-M,20880,22.590309144,0,120.35861969,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=143
4030599,S,CCTV-T88-W-4.985-M,20880,22.589387894,0,120.386367798,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=138
4030600,S,CCTV-T88-W-7.307-M,20880,22.586517334,0,120.408927918,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=139
4030601,S,CCTV-T88-W-13.600-M,20880,22.585277558,0,120.46611023,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=140
4030602,S,CCTV-T88-W-20.193-M,20880,22.568609238,0,120.51877594,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=141
4030161,S,CCTV-N1K-E-0.920-M,10018,22.583105088,0,120.309867859,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=122
4030163,S,CCTV-N1K-W-0.450-M,10018,22.586248398,0,120.307304383,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=121
4030165,S,CCTV-N1K-W-1.380-M,10018,22.579965592,0,120.312614441,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=125
4030309,S,CCTV-N3-N-276.314-R,10030,23.608638764,466,120.545196534,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=200
4030310,S,CCTV-N3-N-276.324-R,10030,23.607027054,466,120.54335785,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=201
4030311,S,CCTV-N3-N-276.354-R,10030,23.607000351,466,120.544944764,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=202
4030312,S,CCTV-N3-N-276.364-R,10030,23.609500886,466,120.544197083,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=203
4030471,S,CCTV-N10-E-25-L-W-1,10100,22.80013,0,120.48546,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=1001
4030607,S,CCTV-N1K-E-1.840-M,10018,22.576807023,0,120.315361023,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=417
4030608,S,CCTV-N1K-E-1.841-M,10018,22.575511933,0,120.316581727,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=418
4030609,S,CCTV-N1K-E-2.010-M,10018,22.576807023,0,120.315361023,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=415
4030610,S,CCTV-N1K-E-2.204-M,10018,22.574117661,0,120.317817688,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=419
4030611,S,CCTV-N1K-E-2.205-M,10018,22.574117661,0,120.317817688,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=420
4030612,S,CCTV-N1K-E-2.930-M,10018,22.569120408,0,120.322052002,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=421
4030613,S,CCTV-N1K-E-2.931-M,10018,22.569120408,0,120.322052002,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=422
4030614,S,CCTV-N1K-W-2.100-M,10018,22.57482338,0,120.317214966,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=416
4030615,S,CCTV-N1K-W-2.910-L,10018,22.5691202,0,120.323224,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=413
4030616,S,CCTV-N1K-W-2.911-L,10018,22.5691202,0,120.323224,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=414
4030617,S,CCTV-N1K-W-2.920-L,10018,22.5691202,0,120.3250906,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=411
4030618,S,CCTV-N1K-W-2.921-L,10018,22.5691202,0,120.3250906,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=412
4030619,S,CCTV-N1K-W-3.110-M,10018,22.567722321,0,120.323226929,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=425
4030620,S,CCTV-N1K-W-3.111-M,10018,22.567722321,0,120.323226929,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=426
4030621,S,CCTV-N1K-W-3.397-M,10018,20.565765381,0,120.325088501,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=423
4030622,S,CCTV-N1K-W-3.398-M,10018,20.565765381,0,120.325088501,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=424
4030623,S,CCTV-N1K-W-3.410-L,10018,22.5656838,0,120.3220494,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=409
4030624,S,CCTV-N1K-W-3.411-L,10018,22.5656838,0,120.3220494,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=410
4030099,S,CCTV-N1-N-311.000-L,10010,0.0,0,0.0,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=259
4030496,S,CCTV-N10-W-9.190-M,10100,22.725141,0406,120.359939,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=317
4030625,S,CCTV-N1-N-259.846-M,10010,23.532775879,0,120.408004761,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=427
4030626,S,CCTV-N1-N-258.762-M,10010,23.540388108,0,120.410949708,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=428
4030627,S,CCTV-N1-N-263.049-M,10010,23.503078461,0,120.399032593,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=429
4030628,S,CCTV-N1-S-264.998-M,10010,23.489570618,0,120.386932374,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=430
4030629,S,CCTV-N1-S-266.994-M,10010,23.473283768,0,120.378646851,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=431
4030630,S,CCTV-N1-S-289.559-M,10010,23.298196793,0,120.284088135,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=432
4030631,S,CCTV-N1-N-290.990-M,10010,23.286636353,0,120.278411866,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=433
4030632,S,CCTV-N1-S-295.998-M,10010,23.248571396,0,120.253219605,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=434
4030633,S,CCTV-N1-S-296.998-M,10010,23.240503312,0,120.248817444,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=435
4030634,S,CCTV-N1-S-301.004-M,10010,23.20634842,0,120.236595154,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=436
4030635,S,CCTV-N1-S-302.744-M,10010,23.191221238,0,120.236175538,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=437
4030636,S,CCTV-N1-S-307.950-M,10010,23.144210816,0,120.232017518,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=438
4030637,S,CCTV-N1-S-314.200-M,10010,23.090587616,0,120.250541688,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=439
4030638,S,CCTV-N1-S-318.033-M,10010,23.056310654,0,120.253135682,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=440
4030639,S,CCTV-N1-S-332.000-M,10010,22.931749344,0,120.253929139,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=441
4030640,S,CCTV-N1-S-332.982-M,10010,22.923446656,0,120.257675171,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=442
4030641,S,CCTV-N1-S-341.528-M,10010,22.852779389,0,120.290794373,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=443
4030642,S,CCTV-N1-N-343.998-M,10010,22.833904267,0,120.303710938,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=444
4030643,S,CCTV-N1-S-367.500-L,10010,22.6290389,0,120.3359783,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=445
4030644,S,CCTV-N3-N-279.435-M,10030,23.594890595,0,120.522720337,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=446
4030645,S,CCTV-N3-N-280.190-M,10030,23.589143754,0,120.518669129,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=447
4030647,S,CCTV-N3-N-320.647-L,10030,23.282529831,0,120.393646241,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=449
4030648,S,CCTV-N1-S-323.600-M,10010,23.006832123,0,120.24811554,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=450
4030649,S,CCTV-N1-S-368.511-M,10010,22.619770051,0,120.336479188,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=451
4030650,S,CCTV-N1-N-347.280-M,10010,22.807273865,0,120.315643311,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=452
4030651,S,CCTV-N3-S-420.001-M,10030,22.529975892,0,120.519966126,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=453
4030652,S,CCTV-N3-S-428.952-M,10030,22.454641343,0,120.517112732,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=454
4030653,S,CCTV-N10-E-4.644-M,10100,22.68568953,0,120.35318472,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=455
4030654,S,CCTV-N10-W-8.765-M,10100,22.72143169,0,120.35957146,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=456
4030655,S,CCTV-N10-E-10.670-M,10100,22.73854509,0,120.36175351,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=457
4030656,S,CCTV-N10-E-11.708-M,10100,22.74754665,0,120.36328139,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=458
4030646,S,CCTV-N1-N-328.150-M,10010,22.96560669,0,120.250297547,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=448
4030658,S,CCTV-N1-N-342.415-M,10010,22.845832825,,120.295555115,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=405
4030659,S,CCTV-N1-N-343.500-M,10010,22.83820632,,120.30072681,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=336
4030660,S,CCTV-N8-E-8.850-M,10080,23.069226,,120.272065,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=55
4030030,S,CCTV-N1-S-313.600-M,10010,23.099702836,0,120.248847962,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=49
4030051,S,CCTV-N1-S-347.687-M,10010,22.80758667,0,120.315368653,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=114
4030354,S,CCTV-N3-N-305.736-M,10030,23.402278901,0,120.433311463,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=220
4030215,S,CCTV-N3-S-319.840-M,10030,23.040500641,0,120.251220704,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=223
4030247,S,CCTV-N3-S-375.150-M,10030,22.843875886,0,120.385940552,1,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=285
4030450,S,CCTV-N8-E-4.278-M,10080,23.082314,0,120.231336,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=58
4030478,S,CCTV-N10-E-3.190-M,10100,22.680019,0,120.340463,3,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=324
4030501,S,CCTV-N10-W-12.900-L-S-1,10100,22.760633,0,120.367891,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=319
4030510,S,CCTV-N10-W-25.065-M,10100,22.799318,0,120.47273,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=326
4030513,S,CCTV-N10-W-31.020-M,10100,22.845861,0,120.49559,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=327
4030516,S,CCTV-N10-W-33.610-M,10100,22.867718,0,120.493872,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=328
4030541,S,CCTV-T82-W-33.482-M,20820,23.430681229,0,120.464965821,4,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=15
4030073,S,CCTV-N1-N-257.080-L,10010,23.553020478,0,120.416763306,2,https://cctvs.freeway.gov.tw/live-view/mjpg/video.cgi?camera=362
3030003,C,CCTV-N1-S-105.695-M,10010,24.726424,0,120.941255,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=7
3030004,C,CCTV-N1-S-106.400-M,10010,24.722955,0,120.934358,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=352
3030005,C,CCTV-N1-S-107.340-M,10010,24.715763,0,120.929817,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=353
3030006,C,CCTV-N1-S-109.010-M,10010,24.701654,0,120.926079,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=8
3030007,C,CCTV-N1-T-110-A-S-1,10010,24.693014,0,120.915372,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=179
3030009,C,CCTV-N1-S-112.210-M,10010,24.680187,0,120.905317,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=354
3030010,C,CCTV-N1-S-114.640-M,10010,24.668983,0,120.8859,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=10
3030016,C,CCTV-N1-S-117.150-M-造橋南地磅站,10010,24.647989,0,120.877008,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=409
3030017,C,CCTV-N1-S-117.680-M,10010,24.644621,0,120.873261,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=180
3030018,C,CCTV-N1-S-118.630-M,10010,24.638332,0,120.866935,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=410
3030019,C,CCTV-N1-S-121.355-M,10010,24.61483,0,120.863533,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=355
3030020,C,CCTV-N1-S-123.560-M,10010,24.596039,0,120.860728,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=181
3030021,C,CCTV-N1-S-125.940-M,10010,24.576089,0,120.854922,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=448
3030022,C,CCTV-N1-S-131.200-M,10010,24.537477,0,120.829366,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=185
3030024,C,CCTV-N1-S-132.750-M,10010,24.524657,0,120.820926,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=186
3030025,C,CCTV-N1-S-133.670-M,10010,24.51947,0,120.813909,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=187
3030029,C,CCTV-N1-S-137.370-M,10010,24.499255,0,120.786547,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=189
3030030,C,CCTV-N1-S-140.060-O-NW-1-銅鑼交流道,10010,24.476212,0,120.784942,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=380
3030031,C,CCTV-N1-S-140.990-M,10010,24.468772,0,120.788027,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=191
3030032,C,CCTV-N1-N-141.670-M,10010,24.4621,0,120.788067,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=465
3030033,C,CCTV-N1-S-144.680-M,10010,24.43735,0,120.778339,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=193
3030034,C,CCTV-N1-S-148.610-M,10010,24.404688,0,120.766644,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=195
3030035,C,CCTV-N1-S-150.110-M,10010,24.393398,0,120.758686,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=358
3030036,C,CCTV-N1-S-152.265-M,10010,24.375973,0,120.749437,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=197
3030037,C,CCTV-N1-S-156.025-M,10010,24.348571,0,120.727778,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=199
3030041,C,CCTV-N1-S-158.870-M,10010,24.327214,0,120.712487,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=1
3030042,C,CCTV-N1-S-159-R-泰安服務區,10010,24.329218,0,120.710642,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=6
3030043,C,CCTV-N1-S-160.135-M,10010,24.317724,0,120.704466,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=359
3030044,C,CCTV-N1-S-160-O-SW-1,10010,24.31391,0,120.701213,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=201
3030045,C,CCTV-N1-S-161.780-M-后里南地磅站,10010,24.304096,0,120.698145,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=411
3030046,C,CCTV-N1-S-162.750-M,10010,24.295622,0,120.695987,1,https://cctvc.freeway.gov.tw/abs2mjpg/bmjpg?camera=202
